company_name,uen,industry,country,city,website,short_description,source
SCIENTE INTERNATIONAL PTE. LTD.,,,Singapore,Singapore,,Period Contract for Executive Search Services,gebiz
SKILLSFORCE MANAGEMENT CONSULTANCY PTE LTD,,,Singapore,Singapore,,Period Contract for Executive Search Services,gebiz
U3 INFOTECH PTE. LTD.,,,Singapore,Singapore,,Period Contract for Executive Search Services,gebiz
ANNE LEONG HRD CONSULTING,,,Singapore,Singapore,,Period Contract for Writing Programme,gebiz
Algonox Technologies Private Limited,,,Singapore,Singapore,,"We are seeking proposals for the following RFP:  Request For Proposal for AI-Driven Clarification Digital Solution For Fact-Check and Notifications.  Proposals will be assessed and shortlisted applicants will be contacted. We look forward to your submissions!  For details on the RFP and to submit your proposals, please refer to the following OIP link: https://www.openinnovation.sg  Note: Please do not submit your proposal through GeBIZ",gebiz
NEXUS FRONTIER TECH (ASIA) PTE. LTD.,,,Singapore,Singapore,,"We are seeking proposals for the following RFP:  Request For Proposal for AI-Driven Clarification Digital Solution For Fact-Check and Notifications.  Proposals will be assessed and shortlisted applicants will be contacted. We look forward to your submissions!  For details on the RFP and to submit your proposals, please refer to the following OIP link: https://www.openinnovation.sg  Note: Please do not submit your proposal through GeBIZ",gebiz
PAND.AI PTE. LTD.,,,Singapore,Singapore,,"We are seeking proposals for the following RFP:  Request For Proposal for AI-Driven Clarification Digital Solution For Fact-Check and Notifications.  Proposals will be assessed and shortlisted applicants will be contacted. We look forward to your submissions!  For details on the RFP and to submit your proposals, please refer to the following OIP link: https://www.openinnovation.sg  Note: Please do not submit your proposal through GeBIZ",gebiz
THE GREAT EASTERN LIFE ASSURANCE COMPANY LIMITED,,,Singapore,Singapore,,PROVISION OF DEPENDANTS PROTECTION SCHEME INSURANCE,gebiz
MORNINGSTAR RESEARCH PTE. LIMITED,,,Singapore,Singapore,,"Investment Consultancy Services for Evaluation of Fund Management Companies, Insurance Companies and Funds under CPF Investment Scheme",gebiz
CBRE PTE. LTD.,,,Singapore,Singapore,,Quarterly Rental Assessment Reports for CPF Board's Properties,gebiz
SRE GLOBAL PTE. LTD.,,,Singapore,Singapore,,Quarterly Rental Assessment Reports for CPF Board's Properties,gebiz
AIA SINGAPORE PRIVATE LIMITED,,,Singapore,Singapore,,Group Term Life Insurance for Board Employees,gebiz
UNIFORM PTE. LTD.,,,Singapore,Singapore,,Request for Proposal (RFP) for Online Engagement Strategy Development and Operational Support,gebiz
WILD ADVERTISING & MARKETING PTE. LTD.,,,Singapore,Singapore,,Request for Proposal (RFP) for Online Engagement Strategy Development and Operational Support,gebiz
PRICEWATERHOUSECOOPERS MANAGEMENT SERVICES PTE LTD,,,Singapore,Singapore,,Framework Agreement for Change Management Consultancy Services,gebiz
DELTEQ PTE LTD,,,Singapore,Singapore,,Maintenance of Three-phase Uninterruptible Power Supply (UPS) (CPFSNO2021TDR010),gebiz
P & A LINK PTE LTD,,,Singapore,Singapore,,Supply and Installation of Office Furniture,gebiz
M1 NET LTD.,,,Singapore,Singapore,,Supply and Delivery of Firewall Policy Compliance and Management Tool,gebiz
CRAYON PTE. LTD.,,,Singapore,Singapore,,Provision of Software Licenses and Maintenance Support Services for IT Asset Management (ITAM) System,gebiz
FIRST WAVE PTE. LTD.,,,Singapore,Singapore,,This tender is to appoint Contractor(s) to provide event management services for outreach events conducted by the Central Provident Fund Board for the members of the public.,gebiz
CXRUS SOLUTIONS PTE. LTD.,,,Singapore,Singapore,,Implementation of API Exchange Platform and Professional Support Services (CPFTPO2021TDR028),gebiz
SOFTWARE EDUCATION ASIA PTE. LTD.,,,Singapore,Singapore,,Agile Scrum Master and Coaching Services,gebiz
DELOITTE & TOUCHE FINANCIAL ADVISORY SERVICES PTE. LTD.,,,Singapore,Singapore,,Appointment of a Panel of Subject Matter Experts to Provide Whistleblowing-related Investigation,gebiz
KORDAMENTHA PTE. LTD.,,,Singapore,Singapore,,Appointment of a Panel of Subject Matter Experts to Provide Whistleblowing-related Investigation,gebiz
ROLLING ARRAYS CONSULTING PTE. LTD.,,,Singapore,Singapore,,Cloud-Based Learning Management System,gebiz
CENTRICORE (S) PTE. LTD.,,,Singapore,Singapore,,Implementation and Maintenance of Integrated Queue Management System and Omni-Channel Appointment System,gebiz
ACCLAIM INSURANCE BROKERS PTE. LTD.,,,Singapore,Singapore,,"BUILDING-RELATED, FIDELITY GUARANTEE, TERRORISM AND SABOTAGE INSURANCE POLICIES",gebiz
APBA TG HUMAN RESOURCE PTE. LTD.,,,Singapore,Singapore,,Period Contract for Temporary Manpower,gebiz
CORNERSTONE GLOBAL PARTNERS PTE. LTD.,,,Singapore,Singapore,,Period Contract for Temporary Manpower,gebiz
PERSOLKELLY SINGAPORE PTE. LTD.,,,Singapore,Singapore,,Period Contract for Temporary Manpower,gebiz
RECRUITFIRST PTE. LTD.,,,Singapore,Singapore,,Period Contract for Temporary Manpower,gebiz
TALENTVIS SINGAPORE PTE. LTD.,,,Singapore,Singapore,,Period Contract for Temporary Manpower,gebiz
ATTIKA INTERIOR + MEP PTE. LTD.,,,Singapore,Singapore,,Proposed Additions and Alterations at CPF Novena Office Level 8,gebiz
CERTIS TECHNOLOGY (SINGAPORE) PTE. LTD.,,,Singapore,Singapore,,Security Systems for CPFB premises including Comprehensive Maintenance,gebiz
MINMED GROUP PTE. LTD.,,,Singapore,Singapore,,Period Contract for Executive Health Screening and Flu Vaccinations,gebiz
MAVEN LAB PRIVATE LIMITED,,,Singapore,Singapore,,SMS & WhatsApp Notification Services (CPFDSD2021TDR057),gebiz
LEAN INSTITUTE ASIA PTE. LTD.,,,Singapore,Singapore,,Period Contract for Lean Six Sigma Courses and Project Coaching Session,gebiz
CANON SINGAPORE PTE. LTD.,,,Singapore,Singapore,,Supply of Managed Print Services (CPFPYD2021TDR070),gebiz
AMICA LAW LLC,,,Singapore,Singapore,,Panels of Law Firms,gebiz
INFINITUS LAW CORPORATION,,,Singapore,Singapore,,Panels of Law Firms,gebiz
RAJAH & TANN SINGAPORE LLP,,,Singapore,Singapore,,Panels of Law Firms,gebiz
SHOOK LIN & BOK LLP,,,Singapore,Singapore,,Panels of Law Firms,gebiz
SPTEL PTE. LTD.,,,Singapore,Singapore,,"Supply, Delivery, Installation and Subscription of Internet Leased Line and Clean Pipe Services (CPFSNO2021TDR083)",gebiz
DAVOE CREATIVE PTE. LTD.,,,Singapore,Singapore,,Master Contract For Ad-Hoc Alteration And Addition Works,gebiz
I-PROMO PTE. LTD.,,,Singapore,Singapore,,Provision of Event Management Services for CPF Digital Festival,gebiz
CHAMBERS PROPERTY MANAGEMENT SERVICES PTE LTD,,,Singapore,Singapore,,Provision of Facilities Management Services,gebiz
PARKWAY SHENTON PTE LTD,,,Singapore,Singapore,,Provision of Medical Services for Administration of CPF Schemes,gebiz
OUS GROUP PTE. LTD.,,,Singapore,Singapore,,Cloud-based Software as a service (SaaS) Mobile Application solution for CPF Volunteers,gebiz
"YellowAnt, Inc.",,,Singapore,Singapore,,Subscription for 24/7 Alert Management Service,gebiz
MILLIMAN PRIVATE LIMITED,,,Singapore,Singapore,,Validation for MediShield Life Partial Internal Model,gebiz
BTP ICON PTE. LTD.,,,Singapore,Singapore,,Renewal of Subscription for Redgate SQL Monitor Software,gebiz
SINGAPORE POST LIMITED,,,Singapore,Singapore,,Period Contract for Appointment of Agent for Collection Services,gebiz
LOGICALIS SINGAPORE PTE. LTD.,,,Singapore,Singapore,,Maintenance of Network Visibility Tool (CPFSNO2023TDR002),gebiz
G-CONCEPT CONSTRUCTION PTE. LTD.,,,Singapore,Singapore,,Waterproofing Works to CPF Tampines and Jurong Buildings,gebiz
ASCENTIQ PTE. LTD.,,,Singapore,Singapore,,Retirement and Health Study Survey Services,gebiz
DP ARCHITECTS PTE LTD.,,,Singapore,Singapore,,Multi-disciplinary Consultancy Services to Conduct Feasibility Studies for Central Provident Fund Board (CPFB) Project,gebiz
BGC GROUP PTE. LTD.,,,Singapore,Singapore,,Period Contract for Executive Search Services,gebiz
JOBLINE RESOURCES PTE. LTD.,,,Singapore,Singapore,,Period Contract for Executive Search Services,gebiz
KINGFISHER RECRUITMENT (SINGAPORE) PTE. LTD.,,,Singapore,Singapore,,Period Contract for Executive Search Services,gebiz
OLIVER JAMES ASSOCIATES (SINGAPORE) PTE. LTD.,,,Singapore,Singapore,,Period Contract for Executive Search Services,gebiz
RANDSTAD PTE. LIMITED,,,Singapore,Singapore,,Period Contract for Executive Search Services,gebiz
RMA CONSULTANTS PTE LTD,,,Singapore,Singapore,,Period Contract for Executive Search Services,gebiz
GIB AUTOMATION PTE LTD,,,Singapore,Singapore,,"Non-Comprehensive Bi-Monthly Maintenance of Building Management System (BMS) at CPF Novena, Tampines, Bishan and Jurong",gebiz
DATAPOST PTE LTD,,,Singapore,Singapore,,Printing and Mail Enveloping Services (CPFDCD2023TDR060),gebiz
TOPPAN EDGE (SINGAPORE) PTE. LTD.,,,Singapore,Singapore,,Printing and Mail Enveloping Services (CPFDCD2023TDR060),gebiz
Toppan Next Tech PTE. LTD.,,,Singapore,Singapore,,Printing and Mail Enveloping Services (CPFDCD2023TDR060),gebiz
BRITISH COUNCIL (SINGAPORE) LIMITED,,,Singapore,Singapore,,Writing Programme,gebiz
GAROO CREATION PTE. LTD.,,,Singapore,Singapore,,Provision of Event Management Services,gebiz
CITI COMMERCIAL PTE. LTD.,,,Singapore,Singapore,,Marketing Agents for Rental of Properties,gebiz
CORPORATE VISIONS PTE. LTD.,,,Singapore,Singapore,,Marketing Agents for Rental of Properties,gebiz
EDMUND TIE & COMPANY (SEA) PTE. LTD.,,,Singapore,Singapore,,Marketing Agents for Rental of Properties,gebiz
ENGIE PROPERTY SERVICES PTE. LTD.,,,Singapore,Singapore,,Marketing Agents for Rental of Properties,gebiz
ERA REALTY NETWORK PTE LTD,,,Singapore,Singapore,,Marketing Agents for Rental of Properties,gebiz
KNIGHT FRANK PTE LTD,,,Singapore,Singapore,,Marketing Agents for Rental of Properties,gebiz
PROPERTYBANK PTE. LTD.,,,Singapore,Singapore,,Marketing Agents for Rental of Properties,gebiz
SAVILLS (SINGAPORE) PTE. LTD.,,,Singapore,Singapore,,Marketing Agents for Rental of Properties,gebiz
AR VISUAL PTE. LTD.,,,Singapore,Singapore,,Non-Comprehensive Maintenance of Audio-Visual (AV) Equipment in CPF Novena,gebiz
PLUS COLLABORATIVES Limited Liability Partnership,,,Singapore,Singapore,,Heartlands Engagement Project,gebiz
DXC TECHNOLOGY SERVICES SINGAPORE PTE. LTD.,,,Singapore,Singapore,,Provision of Cloud-Based Software Licenses,gebiz
ABEAM CONSULTING (SINGAPORE) PTE. LTD.,,,Singapore,Singapore,,Cloud-Based Job Applicant Tracking System,gebiz
D'DOUBLES PTE. LTD.,,,Singapore,Singapore,,Supply and Installation of Office Furniture,gebiz
ERNST & YOUNG LLP,,,Singapore,Singapore,,Appointment of Central Provident Fund Board's Statutory Auditor,gebiz
WIPRO NETWORKS PTE. LIMITED,,,Singapore,Singapore,,Maintenance and Enhancement of Contribute As You Earn (CAYE) Application System,gebiz
ACTIVISTE PTE. LTD.,,,Singapore,Singapore,,Request for Proposal (RFP) for Corporate Branding and Strategy,gebiz
ID.INC INTERIORS PTE LTD,,,Singapore,Singapore,,Renovation Works for CPF Novena Office,gebiz
DHL SUPPLY CHAIN SINGAPORE PTE. LTD.,,,Singapore,Singapore,,Framework Agreement for Contact Centre Services,gebiz
OCTOPUS8 PRIVATE LIMITED,,,Singapore,Singapore,,Framework Agreement for Contact Centre Services,gebiz
TDCX (SG) PTE. LTD.,,,Singapore,Singapore,,Framework Agreement for Contact Centre Services,gebiz
COMBUILDER PTE LTD,,,Singapore,Singapore,,Period Contract for Manpower for IT Services,gebiz
TATA CONSULTANCY SERVICES ASIA PACIFIC PTE. LTD.,,,Singapore,Singapore,,Period Contract for Manpower for IT Services,gebiz
LIAN HUAH ENGINEERING PTE LTD,,,Singapore,Singapore,,"Replacement of Transformers, Air Circuit Breakers and Automatic Transfer Switch for CPF Buildings",gebiz
PULSIFI PTE. LTD.,,,Singapore,Singapore,,Recruitment Selection Services,gebiz
CERTIS CISCO PROTECTION SERVICES PTE. LTD.,,,Singapore,Singapore,,Security Services for CPF Board Premises,gebiz
OAK CONSULTING PTE. LTD.,,,Singapore,Singapore,,Implementation and Maintenance of Cloud-Based Observability and Monitoring Platform Solution,gebiz
DYNAMIC HUMAN CAPITAL PTE. LTD.,,,Singapore,Singapore,,Period Contract for Temporary Manpower,gebiz
GOOD JOB CREATIONS (SINGAPORE) PTE. LTD.,,,Singapore,Singapore,,Period Contract for Temporary Manpower,gebiz
NTT SINGAPORE PTE. LTD.,,,Singapore,Singapore,,Technology Refresh of Backup Solution for Open Systems,gebiz
PACIFIC LIFE RE INTERNATIONAL LIMITED Singapore Branch,,,Singapore,Singapore,,Access to Underwriting Manual for Insurance Assessment,gebiz
TRUSTED HUB LTD,,,Singapore,Singapore,,On-site Digitisation and Mail Management Services,gebiz
SAFENET FIRE SYSTEMS PTE. LTD.,,,Singapore,Singapore,,Installation of Persons with Disabilities (PWD) Distress Alert System and Strobe Lights at CPF Bishan,gebiz
WHOLLY GREENS PTE. LTD.,,,Singapore,Singapore,,Food Vending Machine Services,gebiz
PCS SECURITY PRIVATE LIMITED,,,Singapore,Singapore,,"Supply, Delivery, Installation, Commissioning And Maintenance Of One-Way Data Transfer Infrastructure System For Casino Regulatory Authority Of Singapore",gebiz
"SPECTRUM GAMING GROUP, FL LLC",,,Singapore,Singapore,,ITT FOR THE PROVISION OF SERVICES IN THE CONDUCT OF DUE DILIGENCE SERVICES FOR THE CASINO REGULATORY AUTHORITY OF SINGAPORE,gebiz
CSP MAINTENANCE PTE LTD,,,Singapore,Singapore,,"PROVISION OF CLEANING SERVICES TO THE CASINO REGULATORY AUTHORITY OF SINGAPORE FOR A BASE PERIOD OF 2 YEARS, WITH OPTIONS TO EXTEND THE SERVICES FOR TWO SUBSEQUENT 1 YEAR PERIODS",gebiz
FRONTIER FORCE TECHNOLOGY PTE LTD,,,Singapore,Singapore,,ENGAGE K2 DEVELOPMENT AS A SERVICE FOR THE DEVELOPMENT AND MAINTENANCE OF GRA WORKFLOWS FOR THE GAMBLING REGULATORY AUTHORITY OF SINGAPORE,gebiz
INSPIRE-TECH PTE LTD,,,Singapore,Singapore,,PROVISION OF APPLICATION DEVELOPMENT AND MAINTENANCE SERVICES OF THE ENTERPRISE DROPBOX FACILITY,gebiz
X0PA AI PTE. LTD.,,,Singapore,Singapore,,INVITATION TO TENDER (ITT) FOR THE SUBSCRIPTION OF THE APPLICANT REPORTING SYSTEM FOR CIVIL SERVICE COLLEGE,gebiz
CONVERSION HUB HOLDINGS PTE. LTD.,,,Singapore,Singapore,,INVITATION TO TENDER (ITT) FOR PROVISION OF CONSULTANCY SERVICES FOR THE PUBLIC SERVICE UNDER A PERIOD CONTRACT OF ONE (1) YEAR WITH AN OPTION TO EXTEND FOR ANOTHER YEAR FOR CIVIL SERVICE COLLEGE,gebiz
STUCK DESIGN PTE. LTD.,,,Singapore,Singapore,,INVITATION TO TENDER (ITT) FOR PROVISION OF CONSULTANCY SERVICES FOR THE PUBLIC SERVICE UNDER A PERIOD CONTRACT OF ONE (1) YEAR WITH AN OPTION TO EXTEND FOR ANOTHER YEAR FOR CIVIL SERVICE COLLEGE,gebiz
THINKPLACE SINGAPORE PTE. LTD.,,,Singapore,Singapore,,INVITATION TO TENDER (ITT) FOR PROVISION OF CONSULTANCY SERVICES FOR THE PUBLIC SERVICE UNDER A PERIOD CONTRACT OF ONE (1) YEAR WITH AN OPTION TO EXTEND FOR ANOTHER YEAR FOR CIVIL SERVICE COLLEGE,gebiz
SIMPLIFYNEXT PTE. LTD.,,,Singapore,Singapore,,"INVITATION TO TENDER (ITT) FOR PERIOD CONTRACT FOR DESIGN, DEVELOPMENT AND FACILITATION OF ROBOTIC PROCESS AUTOMATION (RPA) TRAINING",gebiz
OXYGEN STUDIO DESIGNS PTE. LTD.,,,Singapore,Singapore,,"INVITATION TO TENDER (ITT) FOR PROVISION OF FULL DESIGN & PRODUCTION SERVICES FOR THE JOURNAL ""ETHOS"" FOR PERIOD OF TWO YEARS WITH THE OPTION TO EXTEND FOR ANOTHER ONE YEAR",gebiz
OPRA-ASIA PTE. LTD.,,,Singapore,Singapore,,INVITAITON TO TENDER (ITT) PROVISION OF TEST ADMINISTRATION SERVICES UNDER A PERIOD CONTRACT OF ONE (1) YEAR WITH AN OPTION TO EXTEND FOR ANOTHER THREE (3) YEARS,gebiz
"TEO YONG MING, YONVIN",,,Singapore,Singapore,,INVITAITON TO TENDER (ITT) PROVISION OF TEST ADMINISTRATION SERVICES UNDER A PERIOD CONTRACT OF ONE (1) YEAR WITH AN OPTION TO EXTEND FOR ANOTHER THREE (3) YEARS,gebiz
D.V.I SOLUTIONS (S) PTE. LTD.,,,Singapore,Singapore,,INVITATION TO TENDER (ITT) FOR THE NON-COMPREHENSIVE MAINTENANCE AND ON-SITE TECHNICAL SUPPORT SERVICES FOR AUDIO-VISUAL (AV) SYSTEMS IN CIVIL SERVICE COLLEGE FOR TWO (2) YEARS WITH AN OPTION TO EXTEND FOR ANOTHER ONE (1) YEAR,gebiz
INFOCEPTS PTE. LTD.,,,Singapore,Singapore,,INVITATION TO TENDER (ITT) FOR THE PROVISION OF AN INTEGRATED DATA MINING / SCIENCE TOOL FOR CIVIL SERVICE COLLEGE,gebiz
BTS ASIA PACIFIC PTE. LTD.,,,Singapore,Singapore,,INVITATION TO TENDER (ITT) FOR PROVISION OF TRAINING SERVICES ON INNOVATION UNDER A PERIOD CONTRACT OF ONE (1) YEAR WITH AN OPTION TO EXTEND FOR TWO (2) YEARS,gebiz
CHEMISTRY TEAM PTE. LTD.,,,Singapore,Singapore,,INVITATION TO TENDER (ITT) FOR PROVISION OF TRAINING SERVICES ON INNOVATION UNDER A PERIOD CONTRACT OF ONE (1) YEAR WITH AN OPTION TO EXTEND FOR TWO (2) YEARS,gebiz
Cybiant Asia Sdn. Bhd.,,,Singapore,Singapore,,INVITATION TO TENDER (ITT) FOR PROVISION OF TRAINING SERVICES ON INNOVATION UNDER A PERIOD CONTRACT OF ONE (1) YEAR WITH AN OPTION TO EXTEND FOR TWO (2) YEARS,gebiz
EAGLES WINGS CONSULTING PTE. LTD.,,,Singapore,Singapore,,INVITATION TO TENDER (ITT) FOR PROVISION OF TRAINING SERVICES ON INNOVATION UNDER A PERIOD CONTRACT OF ONE (1) YEAR WITH AN OPTION TO EXTEND FOR TWO (2) YEARS,gebiz
IDEACTIO PTE. LTD.,,,Singapore,Singapore,,INVITATION TO TENDER (ITT) FOR PROVISION OF TRAINING SERVICES ON INNOVATION UNDER A PERIOD CONTRACT OF ONE (1) YEAR WITH AN OPTION TO EXTEND FOR TWO (2) YEARS,gebiz
LIONFISH STUDIOS PTE. LTD.,,,Singapore,Singapore,,INVITATION TO TENDER (ITT) FOR THE PROVISION OF 'EVERY DOOR IS THE RIGHT DOOR' SIMULATION GAME AS A SERVICE FOR CIVIL SERVICE COLLEGE,gebiz
